Region,Total Homes Sold,Adjusted Average Homes Sold,Adjusted Average New Listings,Adjusted Pending Sales
"Boulder, CO metro area",553.3731635651322,98.19588638589617,110.61606268364349,81.3947110675808
"Boundary County, ID",19.93345323741007,3.3075539568345325,4.169064748201439,2.3723021582733814
"Bourbon County, KS",19.014957264957264,3.1677350427350426,3.469017094017094,2.052350427350427
"Bourbon County, KY",21.37107776261937,3.518417462482947,4.414733969986357,2.732605729877217
"Bowie County, TX",28.085778781038375,5.060948081264108,6.568848758465012,3.1828442437923252
"Bowling Green, KY metro area",158.59071729957805,28.0309423347398,31.731364275668074,15.731364275668072
"Bowman County, ND",1.75,1.0,1.0,1.0
"Box Butte County, NE",2.45959595959596,1.0808080808080809,1.0505050505050506,1.0353535353535352
"Box Elder County, UT",78.64487369985142,13.772659732540863,15.12184249628529,11.531946508172362
"Boyd County, KY",54.22054794520548,9.432876712328767,9.406849315068493,5.015068493150685
"Boyd County, NE",1.0,1.0,1.0,1.0
"Boyle County, KY",38.00790513833992,6.465085638998683,7.587615283267457,4.27931488801054
"Bozeman, MT metro area",244.48820326678765,43.117059891107075,45.17422867513611,27.084392014519057
"Bracken County, KY",8.288844621513944,1.3306772908366533,1.7290836653386454,1.1254980079681276
"Bradford County, FL",24.783610755441742,4.104993597951345,4.7234314980793854,2.674775928297055
"Bradford County, PA",44.26293103448276,7.525862068965517,7.280172413793103,2.7155172413793105
"Bradford, PA metro area",25.504065040650406,3.9939024390243905,3.9654471544715446,1.5365853658536586
"Bradley County, AR",6.524793388429752,1.2066115702479339,1.2045454545454546,1.0743801652892562
"Bradley County, TN",238.92488687782804,42.15475113122172,32.780090497737554,20.336651583710406
"Brainerd, MN metro area",227.5032558139535,40.12,46.58139534883721,29.85860465116279
"Branch County, MI",49.998998998999,8.544544544544545,8.84084084084084,4.901901901901902
"Branson, MO metro area",170.5159574468085,30.29255319148936,33.6613475177305,19.154255319148938
"Brantley County, GA",8.136704119850187,1.5187265917602997,1.3801498127340823,1.2359550561797752
"Brazoria County, TX",570.4822695035461,101.17325227963526,120.70921985815603,76.22391084093212
"Brazos County, TX",327.0362694300518,58.19818652849741,67.51813471502591,34.465025906735754
"Breathitt County, KY",3.3491620111731844,1.100558659217877,1.1033519553072626,1.011173184357542
"Breckenridge, CO metro area",128.84133915574964,22.826783114992722,27.627365356623,16.4235807860262
"Breckinridge County, KY",16.528868360277137,2.672055427251732,3.258660508083141,1.3418013856812934
"Bremer County, IA",28.754455445544554,5.079207920792079,4.922772277227723,3.3623762376237623
"Bremerton, WA metro area",519.4170854271357,92.49246231155779,97.49874371859296,82.37562814070351
"Brenham, TX metro area",38.56569847856155,6.556016597510373,8.318118948824344,4.591977869986168
"Brevard County, FL",1496.1400437636762,266.800875273523,310.7111597374179,185.04814004376368
"Brevard, NC metro area",40.58918918918919,6.798648648648649,7.521621621621621,3.8567567567567567
"Brewster County, TX",12.799713876967095,2.1859799713876966,2.1759656652360513,1.4005722460658083
"Bridgeport, CT metro area",1342.4045534150614,242.32749562171628,335.74080560420316,136.19439579684763
"Briscoe County, TX",2.6493506493506493,1.2337662337662338,1.0,1.051948051948052
"Bristol County, MA",683.1129385964912,121.4967105263158,140.24561403508773,102.3717105263158
"Bristol County, RI",79.31805555555556,13.897222222222222,16.343055555555555,10.151388888888889
"Bristol, VA",27.928571428571427,4.67595818815331,4.90418118466899,2.552264808362369
"Broadwater County, MT",14.816326530612244,2.3413729128014844,2.5862708719851577,1.3970315398886828
"Bronx County, NY",254.37532133676092,45.32776349614396,72.41259640102828,25.87789203084833
"Brookhaven, MS metro area",13.34920634920635,2.378306878306878,2.4021164021164023,1.6216931216931216
"Brookings County, SD",2.438888888888889,1.0055555555555555,1.05,1.0
"Brookings, OR metro area",43.58936755270394,7.424443503843137,9.01373857199934,4.660610015811666
"Brookings, SD metro area",2.3636363636363638,1.0045454545454546,1.040909090909091,1.0
"Brooks County, GA",8.39935064935065,1.6688311688311688,1.4512987012987013,1.1850649350649352
"Brooks County, TX",2.4861878453038675,1.0165745856353592,1.0497237569060773,1.0
"Broome County, NY",210.97967086156825,37.30396902226525,40.0919651500484,17.712487899322362
"Broomfield County, CO",107.83362521891418,19.122591943957968,21.224168126094572,16.758318739054292
"Broward County, FL",3867.6072398190045,687.1058823529412,867.3737556561086,460.10407239819006
"Brown County, IL",7.002369668246446,1.2180094786729858,1.2843601895734598,1.037914691943128
"Brown County, IN",34.11570247933884,5.753902662993572,6.5748393021120295,4.044995408631772
"Brown County, KS",6.52014652014652,1.315018315018315,1.2967032967032968,1.065934065934066
"Brown County, MN",23.90032154340836,4.043944265809218,4.259378349410504,3.1832797427652735
"Brown County, NE",1.75,1.0,1.0,1.0
"Brown County, OH",50.25214408233276,8.732418524871354,10.632933104631217,5.080617495711835
"Brown County, SD",40.92974238875878,6.9976580796252925,7.156908665105386,4.751756440281031
"Brown County, TX",51.04895738893926,8.777878513145966,10.771532184950136,5.911151405258386
"Brown County, WI",392.66118836915297,69.71554993678888,74.2566371681416,51.40455120101138
"Brownsville, TN metro area",13.001602564102564,2.2003205128205128,2.2371794871794872,1.6955128205128205
"Brownsville, TX metro area",83.26947368421052,14.732631578947368,27.674736842105265,10.429473684210526
"Brownwood, TX metro area",51.92244053774561,8.937952430196484,10.872802481902792,5.987590486039297
"Brule County, SD",2.7818181818181817,1.0363636363636364,1.0242424242424242,1.0
"Brunswick County, NC",581.6897590361446,103.92168674698796,121.67771084337349,44.903614457831324
"Brunswick County, VA",10.691256830601093,1.6666666666666667,1.4836065573770492,1.1666666666666667
"Brunswick, GA metro area",226.85714285714286,40.46577380952381,48.004464285714285,17.87202380952381
"Bryan County, GA",139.00222469410457,24.484983314794217,27.72080088987764,15.086763070077865
"Bryan County, OK",45.83904109589041,7.926369863013699,9.662671232876713,4.4520547945205475
"Buchanan County, IA",20.693460490463217,3.5231607629427795,3.5463215258855585,2.696185286103542
"Buchanan County, MO",118.57793522267207,20.832995951417004,24.369433198380566,15.078947368421053
"Buchanan County, VA",5.995238095238095,1.2285714285714286,1.1071428571428572,1.0952380952380953
"Buckingham County, VA",18.973776223776223,2.7465034965034967,1.7692307692307692,1.2447552447552448
"Bucks County, PA",892.900655021834,158.86026200873363,175.59606986899564,128.97161572052403
"Bucyrus, OH metro area",42.468187274909965,7.320528211284514,7.429771908763505,4.8979591836734695
"Buena Vista County, IA",11.758741258741258,1.9562937062937062,2.1311188811188813,1.5052447552447552
"Buena Vista, VA",10.7168,1.7312,1.7296,1.184
"Buffalo County, NE",42.084810126582276,7.330379746835443,7.525316455696203,5.6835443037974684
"Buffalo County, WI",16.024,2.5893333333333333,3.034666666666667,1.6773333333333333
"Buffalo, NY metro area",1299.372972972973,231.47135135135136,263.7124324324324,200.04864864864865
"Bullitt County, KY",128.6768953068592,22.862815884476536,25.510830324909747,18.395306859205775
"Bulloch County, GA",100.27368421052631,17.730526315789472,21.202105263157893,8.143157894736841
"Bullock County, AL",2.955801104972376,1.0939226519337018,1.0386740331491713,1.0
"Buncombe County, NC",470.1628895184136,84.10481586402267,99.40226628895184,52.57648725212464
"Bureau County, IL",14.435897435897436,2.299145299145299,2.8098290598290596,1.2735042735042734
"Burke County, GA",13.717784877529287,2.192758253461129,2.4717784877529287,1.5782747603833867
"Burke County, NC",24.129432624113477,4.539007092198582,5.948581560283688,3.74645390070922
"Burke County, ND",3.0852713178294575,1.0155038759689923,1.0310077519379846,1.0
"Burleigh County, ND",139.74869791666666,24.580729166666668,25.114583333333332,15.600260416666666
"Burleson County, TX",15.62852897473997,2.5482912332838037,3.037147102526003,1.6983655274888558
"Burley, ID metro area",34.6448362720403,5.896725440806045,5.687657430730479,3.77455919395466
"Burlington County, NJ",806.2201665124884,143.04440333024976,163.6086956521739,108.02312673450508
"Burlington, IA metro area",59.22315436241611,10.473154362416107,10.343959731543624,5.832214765100671
"Burlington, NC metro area",261.95337773549,46.39105613701237,48.67649857278782,32.98192197906756
"Burlington, VT metro area",310.2503816793893,55.23206106870229,63.56793893129771,39.4
"Burnet County, TX",86.0954356846473,15.015560165975105,18.58091286307054,9.494813278008298
"Burnett County, WI",43.135345666991235,7.337877312560857,8.431353456669912,5.005842259006816
"Burt County, NE",8.644444444444444,1.588034188034188,1.494017094017094,1.288888888888889
"Butler County, AL",9.438709677419356,1.5016129032258065,1.7145161290322581,1.1129032258064515
"Butler County, IA",17.788617886178862,2.8821138211382116,2.819105691056911,2.067073170731707
"Butler County, KS",99.71881188118812,17.65940594059406,21.233663366336632,10.946534653465347
"Butler County, KY",6.5794183445190155,1.3221476510067114,1.279642058165548,1.1006711409395973
"Butler County, MO",48.91002570694087,8.41388174807198,9.052699228791774,4.334190231362468
"Butler County, NE",4.0071942446043165,1.0743405275779376,1.13189448441247,1.0431654676258992
"Butler County, OH",563.0243277848912,100.52752880921895,110.72983354673495,77.51088348271446
"Butler County, PA",235.87480916030535,41.969465648854964,48.19389312977099,24.712977099236642
"Butte County, CA",315.3224368499257,56.181277860326894,61.48439821693908,42.555720653789
"Butte County, ID",5.824,1.248,1.264,1.2
"Butte County, SD",17.42361111111111,3.03125,3.3055555555555554,1.9131944444444444
"Butte, MT metro area",56.60751295336787,9.817357512953368,10.265544041450777,5.610103626943006
"Cache County, UT",163.20728008088977,28.751263902932255,32.79676440849343,24.66632962588473
"Caddo County, OK",13.829918032786885,2.307377049180328,3.2704918032786887,1.4610655737704918
"Caddo Parish, LA",119.47692307692307,21.389230769230767,29.14,16.73846153846154
"Cadillac, MI metro area",76.0057361376673,13.365200764818356,14.619502868068833,7.038240917782026
"Calaveras County, CA",154.2759776536313,27.2,24.77877094972067,15.108379888268157
"Calcasieu Parish, LA",170.80994671403198,31.129662522202487,33.790408525754884,16.586145648312613
"Caldwell County, KY",10.844677137870855,1.8656195462478184,1.7539267015706805,1.2460732984293195
"Caldwell County, MO",8.400726392251816,1.4346246973365617,1.5387409200968523,1.2058111380145278
"Caldwell County, NC",40.91580310880829,7.199481865284974,8.160621761658032,5.874352331606218
"Caldwell County, TX",31.650231124807394,5.395993836671803,6.372881355932203,3.5978428351309706
"Caldwell Parish, LA",3.628787878787879,1.0909090909090908,1.0681818181818181,1.0378787878787878
"Caledonia County, VT",40.36796536796537,6.66017316017316,9.502164502164502,2.287878787878788
"Calhoun County, AL",130.19565217391303,23.078804347826086,26.994565217391305,14.126358695652174
"Calhoun County, AR",1.9675675675675677,1.0108108108108107,1.0810810810810811,1.0
"Calhoun County, FL",7.221621621621622,1.2648648648648648,1.5117117117117118,1.1297297297297297
"Calhoun County, GA",1.0,1.0,1.0,1.0
"Calhoun County, IA",2.8394160583941606,1.218978102189781,1.0364963503649636,1.0
"Calhoun County, MI",200.0687757909216,35.51994497936726,40.32462173314993,27.866574965612106
"Calhoun County, MS",5.724381625441696,1.1837455830388692,1.1342756183745584,1.0353356890459364
"Calhoun County, SC",6.37280701754386,1.263157894736842,1.4429824561403508,1.1666666666666667
"Calhoun County, TX",18.711794871794872,3.071794871794872,3.9005128205128203,2.154871794871795
"Calhoun, GA metro area",71.2579185520362,12.377134616529926,15.598681373571484,8.809496942223188
"California, MD metro area",194.69411764705882,34.2927383829391,38.529671872721735,26.29176312096707
"Callahan County, TX",16.480559875583204,2.6329704510108867,3.1788491446345257,2.087091757387247
"Callaway County, MO",44.18024032042724,7.594125500667556,8.013351134846461,4.202937249666221
"Calloway County, KY",44.2348367029549,7.637636080870918,8.376360808709176,3.9144634525660966
"Calumet County, WI",71.1544050862852,12.338782924613987,13.162579473206176,8.708446866485014
"Calvert County, MD",203.37893462469734,36.00363196125908,40.81598062953995,26.771186440677965
"Camas County, ID",3.913846153846154,1.0769230769230769,1.0615384615384615,1.0892307692307692
"Cambria County, PA",65.90737240075615,11.296786389413988,6.599243856332703,2.3648393194706996
"Cambridge, MD metro area",56.751068376068375,9.84508547008547,12.264957264957266,6.262820512820513
"Cambridge, OH metro area",39.4413680781759,6.767100977198697,8.7442996742671,3.3941368078175898
"Camden County, GA",108.92194092827005,19.303797468354432,22.934599156118143,9.90295358649789
"Camden County, MO",227.89643652561247,40.275055679287306,40.27728285077951,25.455456570155903
"Camden County, NC",24.449751243781094,3.9980099502487563,4.348258706467662,2.327363184079602
"Camden County, NJ",861.223544973545,153.7314814814815,182.51322751322752,111.7579365079365
"Camden, AR metro area",17.251546391752576,2.7422680412371134,3.1484536082474226,1.765979381443299
"Camden, NJ metro area",2234.3317422434366,398.6491646778043,464.3973747016706,291.6945107398568
"Cameron County, PA",4.335766423357664,1.0827250608272505,1.0900243309002433,1.002433090024331
"Cameron County, TX",88.06141248720573,15.483111566018424,29.075742067553737,10.914022517911976
"Cameron Parish, LA",4.664383561643835,1.2808219178082192,1.1369863013698631,1.143835616438356
"Camp County, TX",15.372759856630825,2.5973715651135008,2.7467144563918757,2.2437275985663083
"Campbell County, KY",161.39143135345668,28.446932814021423,31.983446932814022,22.617332035053554
"Campbell County, TN",46.63076923076923,7.994871794871795,8.15042735042735,3.3145299145299147
"Campbell County, VA",59.92741935483871,10.504032258064516,11.16733870967742,5.86491935483871
"Campbell County, WY",1.8095238095238095,1.0,1.2142857142857142,1.0
"Campbellsville, KY metro area",21.53846153846154,3.504120879120879,3.366758241758242,2.1414835164835164
"Canadian County, OK",342.010889292196,61.45916515426497,70.97459165154265,44.53901996370236
"Candler County, GA",6.918958031837916,1.3053545586107091,1.3183791606367583,1.1374819102749638
